21.60000,1.00000,.00000,1.00000,3000.00000,50.00000
21.70000,1.00000,-5.00000,-4.00000,3000.00000,50.00000
21.80000,.00000,1.00000,1.00000,3000.00000,50.00000
21.90000,.00000,.00000,.00000,3000.00000,50.00000
22.00000,1.00000,.00000,1.00000,3000.00000,50.00000
22.10000,.00000,3.00000,3.00000,3000.00000,50.00000
22.20000,.00000,-4.00000,-4.00000,3000.00000,50.00000
22.30000,.00000,-1.00000,-1.00000,3000.00000,50.00000
22.40000,.00000,2.00000,2.00000,3000.00000,50.00000
22.50000,1.00000,-3.00000,-2.00000,3000.00000,50.00000
22.60000,.00000,2.00000,2.00000,3000.00000,50.00000
22.70000,1.00000,.00000,1.00000,3000.00000,50.00000
22.80000,1.00000,1.00000,2.00000,3000.00000,50.00000
22.90000,1.00000,-4.00000,-3.00000,3000.00000,50.00000
23.00000,.00000,1.00000,1.00000,3000.00000,50.00000
23.10000,.00000,1.00000,1.00000,3000.00000,50.00000
23.20000,.00000,.00000,.00000,3000.00000,50.00000
23.30000,.00000,.00000,.00000,3000.00000,50.00000
23.40000,.00000,.00000,.00000,3000.00000,50.00000
23.50000,.00000,-2.00000,-2.00000,3000.00000,50.00000
23.60000,.00000,.00000,.00000,3000.00000,50.00000
23.70000,.00000,.00000,.00000,3000.00000,50.00000
23.80000,.00000,2.00000,2.00000,3000.00000,50.00000
23.90000,1.00000,1.00000,2.00000,3000.00000,50.00000
24.00000,.00000,.00000,.00000,3000.00000,50.00000
24.10000,.00000,.00000,.00000,3000.00000,50.00000
24.20000,.00000,.00000,.00000,3000.00000,50.00000
24.30000,.00000,1.00000,1.00000,3000.00000,50.00000
24.40000,1.00000,-2.00000,-1.00000,3000.00000,50.00000
24.50000,.00000,1.00000,1.00000,3000.00000,50.00000
24.60000,.00000,.00000,.00000,3000.00000,50.00000
24.70000,1.00000,-2.00000,-1.00000,3000.00000,50.00000
24.80000,.00000,.00000,.00000,3000.00000,50.00000
24.90000,.00000,1.00000,1.00000,3000.00000,50.00000
